Timestamp,Temperature (°C)
2025-02-21T17:51:12.872490+00:00, 85.00
2025-02-21T17:51:14.818254+00:00, 85.00
2025-02-21T17:51:16.866117+00:00, 85.00
2025-02-21T17:51:18.816770+00:00, 85.00
2025-02-21T17:51:20.859876+00:00, 85.00
2025-02-21T17:51:22.805357+00:00, 85.00
2025-02-21T17:51:24.853502+00:00, 85.00
2025-02-21T17:51:26.901492+00:00, 85.00
2025-02-21T17:51:28.847252+00:00, 85.00
2025-02-21T17:51:30.895250+00:00, 85.00
2025-02-21T17:51:32.840818+00:00, 85.00
2025-02-21T17:51:34.888883+00:00, 85.00
2025-02-21T17:51:36.834510+00:00, 85.00
2025-02-21T17:51:38.882590+00:00, 85.00
2025-02-21T17:51:40.828173+00:00, 85.00
2025-02-21T17:51:42.876335+00:00, 85.00
2025-02-21T17:51:44.821929+00:00, 85.00
2025-02-21T17:51:46.869990+00:00, 85.00
2025-02-21T17:51:48.816018+00:00, 85.00
2025-02-21T17:51:50.863636+00:00, 85.00
2025-02-21T17:51:52.809322+00:00, 85.00
2025-02-21T17:51:54.857248+00:00, 85.00
2025-02-21T17:51:56.794306+00:00, 85.00
2025-02-21T17:51:58.851032+00:00, 85.00
2025-02-21T17:52:00.899024+00:00, 85.00
2025-02-21T17:52:02.844612+00:00, 85.00
2025-02-21T17:52:04.892625+00:00, 85.00
2025-02-21T17:52:06.838099+00:00, 85.00
2025-02-21T17:52:08.886371+00:00, 85.00
2025-02-21T17:52:10.832158+00:00, 85.00
2025-02-21T17:52:12.879948+00:00, 85.00
2025-02-21T17:52:14.825666+00:00, 85.00
2025-02-21T17:52:16.873672+00:00, 85.00
2025-02-21T17:52:18.819353+00:00, 85.00
2025-02-21T17:52:20.867347+00:00, 85.00
2025-02-21T17:52:22.812987+00:00, 85.00
2025-02-21T17:52:24.861047+00:00, 85.00
2025-02-21T17:52:26.909042+00:00, 85.00
2025-02-21T17:52:28.854795+00:00, 85.00
2025-02-21T17:52:30.902729+00:00, 85.00
2025-02-21T17:52:32.848315+00:00, 85.00
2025-02-21T17:52:34.896442+00:00, 85.00
2025-02-21T17:52:36.842090+00:00, 85.00
2025-02-21T17:52:38.890121+00:00, 85.00
2025-02-21T17:52:40.835700+00:00, 85.00
2025-02-21T17:52:42.883729+00:00, 85.00
2025-02-21T17:52:44.830002+00:00, 85.00
2025-02-21T17:52:46.877451+00:00, 85.00
2025-02-21T17:52:48.823267+00:00, 85.00
2025-02-21T17:52:50.871165+00:00, 85.00
2025-02-21T17:52:52.816734+00:00, 85.00
2025-02-21T17:52:54.864807+00:00, 85.00
2025-02-21T17:52:56.810422+00:00, 85.00
2025-02-21T17:52:58.858404+00:00, 85.00
2025-02-21T17:53:00.804168+00:00, 85.00
2025-02-21T17:53:02.852218+00:00, 85.00
2025-02-21T17:53:04.900171+00:00, 85.00
2025-02-21T17:53:06.845825+00:00, 85.00
2025-02-21T17:53:08.893885+00:00, 85.00
2025-02-21T17:53:10.839428+00:00, 85.00
2025-02-21T17:53:12.887541+00:00, 85.00
2025-02-21T17:53:14.833651+00:00, 85.00
2025-02-21T17:53:16.881221+00:00, 85.00
2025-02-21T17:53:18.826895+00:00, 85.00
2025-02-21T17:53:20.874872+00:00, 85.00
2025-02-21T17:53:22.820592+00:00, 85.00
2025-02-21T17:53:24.798923+00:00, 85.00
2025-02-21T17:53:26.814227+00:00, 85.00
2025-02-21T17:53:28.862363+00:00, 85.00
2025-02-21T17:53:30.807845+00:00, 85.00
2025-02-21T17:53:32.855947+00:00, 85.00
2025-02-21T17:53:34.903985+00:00, 85.00
2025-02-21T17:53:36.849709+00:00, 85.00
2025-02-21T17:53:38.897862+00:00, 85.00
2025-02-21T17:53:40.843289+00:00, 85.00
2025-02-21T17:53:42.891386+00:00, 85.00
2025-02-21T17:53:44.837644+00:00, 85.00
2025-02-21T17:53:46.885068+00:00, 85.00
2025-02-21T17:53:48.830783+00:00, 85.00
2025-02-21T17:53:50.878682+00:00, 85.00
2025-02-21T17:53:52.824308+00:00, 85.00
2025-02-21T17:53:54.872358+00:00, 85.00
2025-02-21T17:53:56.817939+00:00, 85.00
2025-02-21T17:53:58.865988+00:00, 85.00
2025-02-21T17:54:00.914095+00:00, 85.00
2025-02-21T17:54:02.859875+00:00, 85.00
2025-02-21T17:54:04.907891+00:00, 85.00
2025-02-21T17:54:06.853454+00:00, 85.00
2025-02-21T17:54:08.901528+00:00, 85.00
2025-02-21T17:54:10.847084+00:00, 85.00
2025-02-21T17:54:12.895145+00:00, 85.00
2025-02-21T17:54:14.840739+00:00, 85.00
2025-02-21T17:54:16.888701+00:00, 85.00
2025-02-21T17:54:18.834407+00:00, 85.00
2025-02-21T17:54:20.882544+00:00, 85.00
2025-02-21T17:54:22.828432+00:00, 85.00
2025-02-21T17:54:24.876141+00:00, 85.00
2025-02-21T17:54:26.821756+00:00, 85.00
2025-02-21T17:54:28.869782+00:00, 85.00
2025-02-21T17:54:30.815443+00:00, 85.00
2025-02-21T17:54:32.863444+00:00, 85.00
2025-02-21T17:54:34.809178+00:00, 85.00
2025-02-21T17:54:36.857137+00:00, 85.00
2025-02-21T17:54:38.905229+00:00, 85.00
2025-02-21T17:54:40.850884+00:00, 85.00
2025-02-21T17:54:42.898884+00:00, 85.00
2025-02-21T17:54:44.844559+00:00, 85.00
2025-02-21T17:54:46.892560+00:00, 85.00
2025-02-21T17:54:48.838175+00:00, 85.00
2025-02-21T17:54:50.886283+00:00, 85.00
2025-02-21T17:54:52.831977+00:00, 85.00
2025-02-21T17:54:54.879892+00:00, 85.00
2025-02-21T17:54:56.825617+00:00, 85.00
2025-02-21T17:54:58.873570+00:00, 85.00
2025-02-21T17:55:00.819181+00:00, 85.00
2025-02-21T17:55:02.867586+00:00, 85.00
2025-02-21T17:55:04.812873+00:00, 85.00
2025-02-21T17:55:06.860917+00:00, 85.00
2025-02-21T17:55:08.806882+00:00, 85.00
2025-02-21T17:55:10.854687+00:00, 85.00
2025-02-21T17:55:12.902503+00:00, 85.00
2025-02-21T17:55:14.848367+00:00, 85.00
2025-02-21T17:55:16.896365+00:00, 85.00
2025-02-21T17:55:18.841941+00:00, 85.00
2025-02-21T17:55:20.890000+00:00, 85.00
2025-02-21T17:55:22.835604+00:00, 85.00
2025-02-21T17:55:24.883778+00:00, 85.00
2025-02-21T17:55:26.829254+00:00, 85.00
2025-02-21T17:55:28.877363+00:00, 85.00
2025-02-21T17:55:30.822994+00:00, 85.00
2025-02-21T17:55:32.870954+00:00, 85.00
2025-02-21T17:55:34.816701+00:00, 85.00
2025-02-21T17:55:36.864726+00:00, 85.00
2025-02-21T17:55:38.810352+00:00, 85.00
2025-02-21T17:55:40.858433+00:00, 85.00
2025-02-21T17:55:42.804013+00:00, 85.00
2025-02-21T17:55:44.852109+00:00, 85.00
2025-02-21T17:55:46.900210+00:00, 85.00
2025-02-21T17:55:48.845816+00:00, 85.00
2025-02-21T17:55:50.894175+00:00, 85.00
2025-02-21T17:55:52.839527+00:00, 85.00
2025-02-21T17:55:54.887541+00:00, 85.00
2025-02-21T17:55:56.833172+00:00, 85.00
2025-02-21T17:55:58.881225+00:00, 85.00
2025-02-21T17:56:00.826714+00:00, 85.00
2025-02-21T17:56:02.874757+00:00, 85.00
2025-02-21T17:56:04.820481+00:00, 85.00
2025-02-21T17:56:06.868466+00:00, 85.00
2025-02-21T17:56:08.814158+00:00, 85.00
2025-02-21T17:56:10.862185+00:00, 85.00
2025-02-21T17:56:12.807744+00:00, 85.00
2025-02-21T17:56:14.855946+00:00, 85.00
2025-02-21T17:56:16.903889+00:00, 85.00
2025-02-21T17:56:18.849559+00:00, 85.00
2025-02-21T17:56:20.897545+00:00, 85.00
2025-02-21T17:56:22.843254+00:00, 85.00
2025-02-21T17:56:24.891226+00:00, 85.00
2025-02-21T17:56:26.836869+00:00, 85.00
2025-02-21T17:56:28.884956+00:00, 85.00
2025-02-21T17:56:30.830525+00:00, 85.00
2025-02-21T17:56:32.878591+00:00, 85.00
2025-02-21T17:56:34.824329+00:00, 85.00
2025-02-21T17:56:36.872230+00:00, 85.00
2025-02-21T17:56:38.817972+00:00, 85.00
2025-02-21T17:56:40.866000+00:00, 85.00
2025-02-21T17:56:42.811658+00:00, 85.00
2025-02-21T17:56:44.859648+00:00, 85.00
2025-02-21T17:56:46.805185+00:00, 85.00
2025-02-21T17:56:48.853308+00:00, 85.00
2025-02-21T17:56:50.901414+00:00, 85.00
2025-02-21T17:56:52.846995+00:00, 85.00
2025-02-21T17:56:54.883962+00:00, 85.00
2025-02-21T17:56:56.840623+00:00, 85.00
2025-02-21T17:56:58.888700+00:00, 85.00
2025-02-21T17:57:00.834306+00:00, 85.00
2025-02-21T17:57:02.882379+00:00, 85.00
2025-02-21T17:57:04.828167+00:00, 85.00
2025-02-21T17:57:06.876129+00:00, 85.00
2025-02-21T17:57:08.821671+00:00, 85.00
2025-02-21T17:57:10.869691+00:00, 85.00
2025-02-21T17:57:12.815310+00:00, 85.00
2025-02-21T17:57:14.863458+00:00, 85.00
2025-02-21T17:57:16.808985+00:00, 85.00
2025-02-21T17:57:18.857212+00:00, 85.00
2025-02-21T17:57:20.905412+00:00, 85.00
2025-02-21T17:57:22.850754+00:00, 85.00
2025-02-21T17:57:24.898856+00:00, 85.00
2025-02-21T17:57:26.844485+00:00, 85.00
2025-02-21T17:57:28.892407+00:00, 85.00
2025-02-21T17:57:30.838121+00:00, 85.00
2025-02-21T17:57:32.886159+00:00, 85.00
2025-02-21T17:57:34.831689+00:00, 85.00
2025-02-21T17:57:36.817720+00:00, 85.00
2025-02-21T17:57:38.825408+00:00, 85.00
2025-02-21T17:57:40.873571+00:00, 85.00
2025-02-21T17:57:42.819106+00:00, 85.00
2025-02-21T17:57:44.867223+00:00, 85.00
2025-02-21T17:57:46.812741+00:00, 85.00
2025-02-21T17:57:48.860956+00:00, 85.00
2025-02-21T17:57:50.806567+00:00, 85.00
2025-02-21T17:57:52.854648+00:00, 85.00
2025-02-21T17:57:54.902642+00:00, 85.00
2025-02-21T17:57:56.848213+00:00, 85.00
2025-02-21T17:57:58.896277+00:00, 85.00
2025-02-21T17:58:00.841912+00:00, 85.00
2025-02-21T17:58:02.890060+00:00, 85.00
2025-02-21T17:58:04.835470+00:00, 85.00
2025-02-21T17:58:06.883615+00:00, 85.00
2025-02-21T17:58:08.829392+00:00, 85.00
2025-02-21T17:58:10.877371+00:00, 85.00
2025-02-21T17:58:12.822909+00:00, 85.00
2025-02-21T17:58:14.871005+00:00, 85.00
2025-02-21T17:58:16.816523+00:00, 85.00
2025-02-21T17:58:18.864678+00:00, 85.00
2025-02-21T17:58:20.810365+00:00, 85.00
2025-02-21T17:58:22.858311+00:00, 85.00
2025-02-21T17:58:24.906360+00:00, 85.00
2025-02-21T17:58:26.851984+00:00, 85.00
2025-02-21T17:58:28.911772+00:00, 85.00
2025-02-21T17:58:30.844888+00:00, 85.00
2025-02-21T17:58:32.893850+00:00, 85.00
2025-02-21T17:58:34.839314+00:00, 85.00
2025-02-21T17:58:36.887401+00:00, 85.00
2025-02-21T17:58:38.833093+00:00, 85.00
2025-02-21T17:58:40.881045+00:00, 85.00
2025-02-21T17:58:42.826758+00:00, 85.00
2025-02-21T17:58:44.874675+00:00, 85.00
2025-02-21T17:58:46.820319+00:00, 85.00
2025-02-21T17:58:48.868420+00:00, 85.00
2025-02-21T17:58:50.814098+00:00, 85.00
2025-02-21T17:58:52.862142+00:00, 85.00
2025-02-21T17:58:54.807637+00:00, 85.00
2025-02-21T17:58:56.855829+00:00, 85.00
2025-02-21T17:58:58.915694+00:00, 85.00
2025-02-21T17:59:00.849417+00:00, 85.00
2025-02-21T17:59:02.897558+00:00, 85.00
2025-02-21T17:59:04.843242+00:00, 85.00
2025-02-21T17:59:06.891455+00:00, 85.00
2025-02-21T17:59:08.836875+00:00, 85.00
2025-02-21T17:59:10.884770+00:00, 85.00
2025-02-21T17:59:12.830371+00:00, 85.00
2025-02-21T17:59:14.878525+00:00, 85.00
2025-02-21T17:59:16.824145+00:00, 85.00
2025-02-21T17:59:18.872224+00:00, 85.00
2025-02-21T17:59:20.817818+00:00, 85.00
2025-02-21T17:59:22.865835+00:00, 85.00
2025-02-21T17:59:24.811447+00:00, 85.00
2025-02-21T17:59:26.859572+00:00, 85.00
2025-02-21T17:59:28.805184+00:00, 85.00
2025-02-21T17:59:30.853226+00:00, 85.00
2025-02-21T17:59:32.901565+00:00, 85.00
2025-02-21T17:59:34.846898+00:00, 85.00
2025-02-21T17:59:36.894912+00:00, 85.00
2025-02-21T17:59:38.840675+00:00, 85.00
2025-02-21T17:59:40.888575+00:00, 85.00
2025-02-21T17:59:42.834153+00:00, 85.00
2025-02-21T17:59:44.884866+00:00, 85.00
2025-02-21T17:59:46.827939+00:00, 85.00
2025-02-21T17:59:48.875896+00:00, 85.00
2025-02-21T17:59:50.821575+00:00, 85.00
2025-02-21T17:59:52.869631+00:00, 85.00
2025-02-21T17:59:54.917793+00:00, 85.00
2025-02-21T17:59:56.863406+00:00, 85.00
2025-02-21T17:59:58.808937+00:00, 85.00
2025-02-21T18:00:00.856444+00:00, 85.00
2025-02-21T18:00:02.905106+00:00, 85.00
2025-02-21T18:00:04.850656+00:00, 85.00
2025-02-21T18:00:06.898644+00:00, 85.00
2025-02-21T18:00:08.844429+00:00, 85.00
2025-02-21T18:00:10.892401+00:00, 85.00
2025-02-21T18:00:12.838326+00:00, 85.00
2025-02-21T18:00:14.886019+00:00, 85.00
2025-02-21T18:00:16.831618+00:00, 85.00
2025-02-21T18:00:18.879740+00:00, 85.00
2025-02-21T18:00:20.825644+00:00, 85.00
2025-02-21T18:00:22.873425+00:00, 85.00
2025-02-21T18:00:24.819069+00:00, 85.00
2025-02-21T18:00:26.867038+00:00, 85.00
2025-02-21T18:00:28.812675+00:00, 85.00
2025-02-21T18:00:30.860827+00:00, 85.00
2025-02-21T18:00:32.806366+00:00, 85.00
2025-02-21T18:00:34.854518+00:00, 85.00
2025-02-21T18:00:36.902374+00:00, 85.00
2025-02-21T18:00:38.848065+00:00, 85.00
2025-02-21T18:00:40.896136+00:00, 85.00
2025-02-21T18:00:42.841784+00:00, 85.00
2025-02-21T18:00:44.889817+00:00, 85.00
2025-02-21T18:00:46.835378+00:00, 85.00
2025-02-21T18:00:48.883518+00:00, 85.00
2025-02-21T18:00:50.829135+00:00, 85.00
2025-02-21T18:00:52.877166+00:00, 85.00
2025-02-21T18:00:54.822755+00:00, 85.00
2025-02-21T18:00:56.870889+00:00, 85.00
2025-02-21T18:00:58.824730+00:00, 85.00
2025-02-21T18:01:00.864928+00:00, 85.00
2025-02-21T18:01:02.810226+00:00, 85.00
2025-02-21T18:01:04.858234+00:00, 85.00
2025-02-21T18:01:06.906199+00:00, 85.00
2025-02-21T18:01:08.851941+00:00, 85.00
2025-02-21T18:01:10.899936+00:00, 85.00
2025-02-21T18:01:12.845578+00:00, 85.00
2025-02-21T18:01:14.893624+00:00, 85.00
2025-02-21T18:01:16.839185+00:00, 85.00
2025-02-21T18:01:18.887239+00:00, 85.00
2025-02-21T18:01:20.837943+00:00, 85.00
2025-02-21T18:01:22.880897+00:00, 85.00
2025-02-21T18:01:24.826521+00:00, 85.00
2025-02-21T18:01:26.874587+00:00, 85.00
2025-02-21T18:01:28.831895+00:00, 85.00
2025-02-21T18:01:30.867715+00:00, 85.00
2025-02-21T18:01:32.813879+00:00, 85.00
2025-02-21T18:01:34.861907+00:00, 85.00
2025-02-21T18:01:36.909927+00:00, 85.00
2025-02-21T18:01:38.855679+00:00, 85.00
2025-02-21T18:01:40.903670+00:00, 85.00
2025-02-21T18:01:42.849347+00:00, 85.00
2025-02-21T18:01:44.897407+00:00, 85.00
2025-02-21T18:01:46.842890+00:00, 85.00
2025-02-21T18:01:48.891061+00:00, 85.00
2025-02-21T18:01:50.836709+00:00, 85.00
2025-02-21T18:01:52.884708+00:00, 85.00
2025-02-21T18:01:54.830288+00:00, 85.00
2025-02-21T18:01:56.878385+00:00, 85.00
2025-02-21T18:01:58.926370+00:00, 85.00
2025-02-21T18:02:00.877059+00:00, 85.00
2025-02-21T18:02:02.817693+00:00, 85.00
2025-02-21T18:02:04.866129+00:00, 85.00
2025-02-21T18:02:06.795521+00:00, 85.00
2025-02-21T18:02:08.859368+00:00, 85.00
2025-02-21T18:02:10.805011+00:00, 85.00
2025-02-21T18:02:12.853133+00:00, 85.00
2025-02-21T18:02:14.901311+00:00, 85.00
2025-02-21T18:02:16.846784+00:00, 85.00
2025-02-21T18:02:18.894785+00:00, 85.00
2025-02-21T18:02:20.840908+00:00, 85.00
2025-02-21T18:02:22.888437+00:00, 85.00
2025-02-21T18:02:24.834343+00:00, 85.00
2025-02-21T18:02:26.882212+00:00, 85.00
2025-02-21T18:02:28.839429+00:00, 85.00
2025-02-21T18:02:30.875915+00:00, 85.00
2025-02-21T18:02:32.821647+00:00, 85.00
2025-02-21T18:02:34.869483+00:00, 85.00
2025-02-21T18:02:36.815007+00:00, 85.00
2025-02-21T18:02:38.863168+00:00, 85.00
2025-02-21T18:02:40.911228+00:00, 85.00
2025-02-21T18:02:42.856794+00:00, 85.00
2025-02-21T18:02:44.904902+00:00, 85.00
2025-02-21T18:02:46.850465+00:00, 85.00
2025-02-21T18:02:48.898573+00:00, 85.00
2025-02-21T18:02:50.844222+00:00, 85.00
2025-02-21T18:02:52.892206+00:00, 85.00
2025-02-21T18:02:54.838005+00:00, 85.00
2025-02-21T18:02:56.885951+00:00, 85.00
2025-02-21T18:02:58.842175+00:00, 85.00
2025-02-21T18:03:00.879576+00:00, 85.00
2025-02-21T18:03:02.825350+00:00, 85.00
2025-02-21T18:03:04.873337+00:00, 85.00
2025-02-21T18:03:06.818889+00:00, 85.00
2025-02-21T18:03:08.867017+00:00, 85.00
2025-02-21T18:03:10.915019+00:00, 85.00
2025-02-21T18:03:17.264008+00:00, 85.00
2025-02-21T18:03:17.390481+00:00, 85.00
2025-02-21T18:03:17.391708+00:00, 85.00
2025-02-21T18:03:18.902364+00:00, 85.00
2025-02-21T18:03:20.847942+00:00, 85.00
2025-02-21T18:03:22.896067+00:00, 85.00
2025-02-21T18:03:24.841755+00:00, 85.00
2025-02-21T18:03:26.889736+00:00, 85.00
2025-02-21T18:03:28.835291+00:00, 85.00
2025-02-21T18:03:30.883596+00:00, 85.00
2025-02-21T18:03:32.829053+00:00, 85.00
2025-02-21T18:03:34.877175+00:00, 85.00
2025-02-21T18:03:36.822630+00:00, 85.00
2025-02-21T18:03:38.870729+00:00, 85.00
2025-02-21T18:03:40.816388+00:00, 85.00
2025-02-21T18:03:42.864386+00:00, 85.00
2025-02-21T18:03:44.809974+00:00, 85.00
2025-02-21T18:03:46.858028+00:00, 85.00
2025-02-21T18:03:48.906307+00:00, 85.00
2025-02-21T18:03:50.851808+00:00, 85.00
2025-02-21T18:03:52.899791+00:00, 85.00
2025-02-21T18:03:54.845429+00:00, 85.00
2025-02-21T18:03:56.893488+00:00, 85.00
2025-02-21T18:03:58.839262+00:00, 85.00
2025-02-21T18:04:00.887143+00:00, 85.00
2025-02-21T18:04:02.833110+00:00, 85.00
2025-02-21T18:04:04.881127+00:00, 85.00
2025-02-21T18:04:06.826395+00:00, 85.00
2025-02-21T18:04:08.874515+00:00, 85.00
2025-02-21T18:04:10.820116+00:00, 85.00
2025-02-21T18:04:12.868137+00:00, 85.00
2025-02-21T18:04:14.813840+00:00, 85.00
2025-02-21T18:04:16.861923+00:00, 85.00
2025-02-21T18:04:18.807431+00:00, 85.00
2025-02-21T18:04:20.855573+00:00, 85.00
2025-02-21T18:04:22.903663+00:00, 85.00
2025-02-21T18:04:24.849356+00:00, 85.00
2025-02-21T18:04:26.897303+00:00, 85.00
2025-02-21T18:04:28.842856+00:00, 85.00
2025-02-21T18:04:30.890907+00:00, 85.00
2025-02-21T18:04:32.836538+00:00, 85.00
2025-02-21T18:04:34.884517+00:00, 85.00
2025-02-21T18:04:36.830286+00:00, 85.00
2025-02-21T18:04:38.878632+00:00, 85.00
2025-02-21T18:04:40.823866+00:00, 85.00
2025-02-21T18:04:42.871898+00:00, 85.00
2025-02-21T18:04:44.817646+00:00, 85.00
2025-02-21T18:04:46.866025+00:00, 85.00
2025-02-21T18:04:48.811183+00:00, 85.00
2025-02-21T18:04:50.859408+00:00, 85.00
2025-02-21T18:04:52.804885+00:00, 85.00
2025-02-21T18:04:54.852969+00:00, 85.00
2025-02-21T18:04:56.901835+00:00, 85.00
2025-02-21T18:04:58.846653+00:00, 85.00
2025-02-21T18:05:00.894738+00:00, 85.00
2025-02-21T18:05:02.840273+00:00, 85.00
2025-02-21T18:05:04.888322+00:00, 85.00
2025-02-21T18:05:06.834011+00:00, 85.00
2025-02-21T18:05:08.882067+00:00, 85.00
2025-02-21T18:05:10.827609+00:00, 85.00
2025-02-21T18:05:12.875773+00:00, 85.00
2025-02-21T18:05:14.821459+00:00, 85.00
2025-02-21T18:05:16.869395+00:00, 85.00
2025-02-21T18:05:18.815148+00:00, 85.00
2025-02-21T18:05:20.863417+00:00, 85.00
2025-02-21T18:05:22.808637+00:00, 85.00
2025-02-21T18:05:24.856704+00:00, 85.00
2025-02-21T18:05:26.904751+00:00, 85.00
2025-02-21T18:05:28.850395+00:00, 85.00
2025-02-21T18:05:30.811473+00:00, 85.00
2025-02-21T18:05:42.981893+00:00, 85.00
2025-02-21T18:05:43.099436+00:00, 85.00
2025-02-21T18:05:43.100772+00:00, 85.00
2025-02-21T18:05:43.100907+00:00, 85.00
2025-02-21T18:05:43.100989+00:00, 85.00
2025-02-21T18:05:43.101062+00:00, 85.00
2025-02-21T18:05:44.825187+00:00, 85.00
2025-02-21T18:05:46.873119+00:00, 85.00
2025-02-21T18:05:48.818693+00:00, 85.00
2025-02-21T18:05:50.867402+00:00, 85.00
2025-02-21T18:05:52.812655+00:00, 85.00
2025-02-21T18:05:54.860489+00:00, 85.00
2025-02-21T18:05:56.806145+00:00, 85.00
2025-02-21T18:05:58.854233+00:00, 85.00
2025-02-21T18:06:00.902218+00:00, 85.00
2025-02-21T18:06:02.848255+00:00, 85.00
2025-02-21T18:06:04.896373+00:00, 85.00
2025-02-21T18:06:06.841584+00:00, 85.00
2025-02-21T18:06:08.889540+00:00, 85.00
2025-02-21T18:06:10.835314+00:00, 85.00
2025-02-21T18:06:12.883252+00:00, 85.00
2025-02-21T18:06:14.828944+00:00, 85.00
2025-02-21T18:06:16.877000+00:00, 85.00
2025-02-21T18:06:18.822534+00:00, 85.00
2025-02-21T18:06:20.870636+00:00, 85.00
2025-02-21T18:06:22.918693+00:00, 85.00
2025-02-21T18:06:24.864353+00:00, 85.00
2025-02-21T18:06:26.809924+00:00, 85.00
2025-02-21T18:06:28.857907+00:00, 85.00
2025-02-21T18:06:30.905980+00:00, 85.00
2025-02-21T18:06:32.851693+00:00, 85.00
2025-02-21T18:06:34.899790+00:00, 85.00
2025-02-21T18:06:36.845295+00:00, 85.00
2025-02-21T18:06:38.893391+00:00, 85.00
2025-02-21T18:06:40.839179+00:00, 85.00
2025-02-21T18:06:42.886994+00:00, 85.00
2025-02-21T18:06:44.832656+00:00, 85.00
2025-02-21T18:06:46.880717+00:00, 85.00
2025-02-21T18:06:48.826278+00:00, 85.00
2025-02-21T18:06:50.874439+00:00, 85.00
2025-02-21T18:06:52.819998+00:00, 85.00
2025-02-21T18:06:54.868163+00:00, 85.00
2025-02-21T18:06:56.813734+00:00, 85.00
2025-02-21T18:06:58.861723+00:00, 85.00
2025-02-21T18:07:00.807389+00:00, 85.00
2025-02-21T18:07:02.855393+00:00, 85.00
2025-02-21T18:07:04.903533+00:00, 85.00
2025-02-21T18:07:06.849136+00:00, 85.00
2025-02-21T18:07:08.897299+00:00, 85.00
2025-02-21T18:07:15.143610+00:00, 85.00
2025-02-21T18:07:15.185913+00:00, 85.00
2025-02-21T18:07:15.186929+00:00, 85.00
2025-02-21T18:07:16.884533+00:00, 85.00
2025-02-21T18:07:18.830212+00:00, 85.00
2025-02-21T18:07:20.878226+00:00, 85.00
2025-02-21T18:07:22.823814+00:00, 85.00
2025-02-21T18:07:24.871907+00:00, 85.00
2025-02-21T18:07:26.919856+00:00, 85.00
2025-02-21T18:07:28.865493+00:00, 85.00
2025-02-21T18:07:30.811216+00:00, 85.00
2025-02-21T18:07:37.129783+00:00, 85.00
2025-02-21T18:07:37.141381+00:00, 85.00
2025-02-21T18:07:37.142588+00:00, 85.00
2025-02-21T18:07:38.900881+00:00, 85.00
2025-02-21T18:07:40.846562+00:00, 85.00
2025-02-21T18:07:42.894641+00:00, 85.00
2025-02-21T18:07:44.840204+00:00, 85.00
2025-02-21T18:07:46.888442+00:00, 85.00
2025-02-21T18:07:48.833903+00:00, 85.00
2025-02-21T18:07:50.881929+00:00, 85.00
2025-02-21T18:07:52.827571+00:00, 85.00
2025-02-21T18:07:54.875741+00:00, 85.00
2025-02-21T18:07:56.821234+00:00, 85.00
2025-02-21T18:07:58.869327+00:00, 85.00
2025-02-21T18:08:19.144841+00:00, 85.00
2025-02-21T18:08:19.278627+00:00, 85.00
2025-02-21T18:08:19.281851+00:00, 85.00
2025-02-21T18:08:19.282096+00:00, 85.00
2025-02-21T18:08:19.282237+00:00, 85.00
2025-02-21T18:08:19.282346+00:00, 85.00
2025-02-21T18:08:19.282415+00:00, 85.00
2025-02-21T18:08:19.282481+00:00, 85.00
2025-02-21T18:08:19.282547+00:00, 85.00
2025-02-21T18:08:19.282614+00:00, 85.00
2025-02-21T18:08:20.885777+00:00, 85.00
2025-02-21T18:08:22.831740+00:00, 85.00
2025-02-21T18:08:24.879387+00:00, 85.00
2025-02-21T18:08:26.824998+00:00, 85.00
2025-02-21T18:08:28.873189+00:00, 85.00
2025-02-21T18:08:30.818752+00:00, 85.00
2025-02-21T18:08:32.866975+00:00, 85.00
2025-02-21T18:08:34.812493+00:00, 85.00
2025-02-21T18:08:36.811850+00:00, 85.00
2025-02-21T18:08:38.908498+00:00, 85.00
2025-02-21T18:08:40.854210+00:00, 85.00
2025-02-21T18:08:42.901609+00:00, 85.00
2025-02-21T18:08:44.847780+00:00, 85.00
2025-02-21T18:08:46.895946+00:00, 85.00
2025-02-21T18:08:48.841466+00:00, 85.00
2025-02-21T18:08:50.889498+00:00, 85.00
2025-02-21T18:09:03.382594+00:00, 85.00
2025-02-21T18:09:03.495333+00:00, 85.00
2025-02-21T18:09:03.496421+00:00, 85.00
2025-02-21T18:09:03.496583+00:00, 85.00
2025-02-21T18:09:03.496659+00:00, 85.00
2025-02-21T18:09:03.496729+00:00, 85.00
2025-02-21T18:09:04.816172+00:00, 85.00
2025-02-21T18:09:06.864200+00:00, 85.00
2025-02-21T18:09:08.912262+00:00, 85.00
2025-02-21T18:09:10.858053+00:00, 85.00
2025-02-21T18:09:12.906104+00:00, 85.00
2025-02-21T18:09:14.851564+00:00, 85.00
2025-02-21T18:09:16.899613+00:00, 85.00
2025-02-21T18:09:18.845280+00:00, 85.00
2025-02-21T18:09:20.893441+00:00, 85.00
2025-02-21T18:09:22.838846+00:00, 85.00
2025-02-21T18:09:24.887649+00:00, 85.00
2025-02-21T18:09:26.832645+00:00, 85.00
2025-02-21T18:09:28.880712+00:00, 85.00
2025-02-21T18:09:30.928669+00:00, 85.00
2025-02-21T18:09:32.874733+00:00, 85.00
2025-02-21T18:09:34.820019+00:00, 85.00
2025-02-21T18:09:36.868038+00:00, 85.00
2025-02-21T18:09:38.813661+00:00, 85.00
2025-02-21T18:09:40.862029+00:00, 85.00
2025-02-21T18:09:42.909966+00:00, 85.00
2025-02-21T18:09:44.855307+00:00, 85.00
2025-02-21T18:09:46.903587+00:00, 85.00
2025-02-21T18:09:48.848974+00:00, 85.00
